id,play_by_play_id,previous_play_by_play_id,nhl_game_id,nhl_event_id,season_id,game_date,fact_version,event_type,attempt_result,is_shot_attempt,is_unblocked_attempt,is_shot_on_goal,is_goal,team_id,opponent_team_id,shooter_player_id,goalie_player_id,blocking_player_id,period,period_type,period_bucket,seconds_in_game,seconds_since_last_event,time_bucket,situation_code,strength,strength_bucket,home_score,away_score,score_differential,score_state_bucket,x_coord,y_coord,shot_distance,shot_angle,abs_shot_angle,distance_bucket,angle_bucket,zone_code,zone_bucket,shot_type,shot_type_bucket,is_rebound,rebound_window_seconds,rebound_bucket,is_rush,rush_bucket,is_empty_net,net_state_bucket,previous_event_type,previous_event_team_id,previous_event_seconds_delta,facts_payload,created_at,updated_at,is_rush_attempt,is_rush_sequence,rush_sequence_origin_play_by_play_id
49,1173947,1173946,2025030415,801,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,12,54,8482702,8479394,,2,REG,p2,1732,,middle_period,1551,EV,ev,0,0,0,tied,18,18,73.25,-14.226,14.226,d_060_plus,a_010_020,N,neutral,backhand,backhand,false,3,not_rebound,,unknown,false,goalie_in_net,faceoff,54,17,"{""previous_team_shot_play_by_play_id"":1173944,""previous_team_shot_seconds_delta"":20,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
50,1173951,1173950,2025030415,710,20252026,2026-06-11,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,12,54,8478427,,8475188,2,REG,p2,1766,,middle_period,1451,PP,pp,0,0,0,tied,76,-5,13.93,21.038,21.038,d_010_015,a_020_030,D,defensive,,unknown,false,3,not_rebound,,unknown,false,goalie_in_net,faceoff,12,30,"{""previous_team_shot_play_by_play_id"":1173947,""previous_team_shot_seconds_delta"":34,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
51,1173952,1173951,2025030415,354,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,12,54,8477940,8479394,,2,REG,p2,1767,,middle_period,1451,PP,pp,0,0,0,tied,77,-1,12.04,4.764,4.764,d_010_015,a_000_010,O,offensive,backhand,backhand,true,3,rebound,,unknown,false,goalie_in_net,blocked-shot,12,1,"{""previous_team_shot_play_by_play_id"":1173951,""previous_team_shot_seconds_delta"":1,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
52,1173953,1173952,2025030415,711,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,12,54,8482093,8479394,,2,REG,p2,1782,,middle_period,1451,PP,pp,0,0,0,tied,73,23,28.02,-55.176,55.176,d_025_030,a_050_060,O,offensive,slap,slap,false,3,not_rebound,,unknown,false,goalie_in_net,missed-shot,12,15,"{""previous_team_shot_play_by_play_id"":1173952,""previous_team_shot_seconds_delta"":15,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
53,1173956,1173955,2025030415,716,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,12,54,8482809,8479394,,2,REG,p2,1789,,middle_period,1451,PP,pp,0,0,0,tied,57,21,38.28,-33.275,33.275,d_035_040,a_030_040,O,offensive,snap,snap,false,3,not_rebound,,unknown,false,goalie_in_net,faceoff,12,5,"{""previous_team_shot_play_by_play_id"":1173953,""previous_team_shot_seconds_delta"":7,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
54,1173957,1173956,2025030415,717,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,12,54,8473533,8479394,,2,REG,p2,1792,,middle_period,1451,PP,pp,0,0,0,tied,79,0,10.00,0.000,0.000,d_010_015,a_000_010,O,offensive,snap,snap,true,3,rebound,,unknown,false,goalie_in_net,shot-on-goal,12,3,"{""previous_team_shot_play_by_play_id"":1173956,""previous_team_shot_seconds_delta"":3,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
55,1173963,1173962,2025030415,802,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,12,54,8480830,8479394,,2,REG,p2,1861,,middle_period,1451,PP,pp,0,0,0,tied,59,18,34.99,-30.964,30.964,d_030_035,a_030_040,O,offensive,slap,slap,false,3,not_rebound,,unknown,false,goalie_in_net,faceoff,12,4,"{""previous_team_shot_play_by_play_id"":1173957,""previous_team_shot_seconds_delta"":69,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
56,1173964,1173963,2025030415,737,20252026,2026-06-11,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,12,54,8477940,,8478468,2,REG,p2,1895,,middle_period,1451,PP,pp,0,0,0,tied,67,-9,23.77,22.249,22.249,d_020_025,a_020_030,D,defensive,,unknown,false,3,not_rebound,,unknown,false,goalie_in_net,missed-shot,12,34,"{""previous_team_shot_play_by_play_id"":1173963,""previous_team_shot_seconds_delta"":34,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
57,1173965,1173964,2025030415,739,20252026,2026-06-11,shot_attempt_facts_v1,goal,goal,true,true,true,true,12,54,8480830,8479394,,2,REG,p2,1918,,middle_period,1451,PP,pp,2,1,1,leading_by_1,53,-16,39.40,23.962,23.962,d_035_040,a_020_030,O,offensive,snap,snap,false,3,not_rebound,,unknown,false,goalie_in_net,blocked-shot,12,23,"{""previous_team_shot_play_by_play_id"":1173964,""previous_team_shot_seconds_delta"":23,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
58,1173969,1173968,2025030415,750,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,54,12,8479353,8483548,,2,REG,p2,1953,,middle_period,1551,EV,ev,0,0,0,tied,-20,-18,71.31,165.379,165.379,d_060_plus,a_090_plus,N,neutral,tip-in,tip,false,3,not_rebound,,unknown,false,goalie_in_net,hit,54,6,"{""previous_team_shot_play_by_play_id"":1173918,""previous_team_shot_seconds_delta"":503,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
59,1173971,1173970,2025030415,753,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,12,54,8482702,8479394,,2,REG,p2,1974,,middle_period,1551,EV,ev,0,0,0,tied,81,3,8.54,-20.556,20.556,d_005_010,a_020_030,O,offensive,tip-in,tip,false,3,not_rebound,,unknown,false,goalie_in_net,hit,54,15,"{""previous_team_shot_play_by_play_id"":1173965,""previous_team_shot_seconds_delta"":56,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
60,1173979,1173978,2025030415,777,20252026,2026-06-11,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,12,54,8473533,,8478397,2,REG,p2,2088,,late_period,1551,EV,ev,0,0,0,tied,62,17,31.91,-32.196,32.196,d_030_035,a_030_040,D,defensive,,unknown,false,3,not_rebound,,unknown,false,goalie_in_net,hit,54,17,"{""previous_team_shot_play_by_play_id"":1173971,""previous_team_shot_seconds_delta"":114,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
61,1173980,1173979,2025030415,355,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,12,54,8473533,8479394,,2,REG,p2,2090,,late_period,1551,EV,ev,0,0,0,tied,66,-3,23.19,7.431,7.431,d_020_025,a_000_010,O,offensive,wrist,wrist,true,3,rebound,,unknown,false,goalie_in_net,blocked-shot,12,2,"{""previous_team_shot_play_by_play_id"":1173979,""previous_team_shot_seconds_delta"":2,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
62,1173983,1173982,2025030415,788,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,54,12,8479353,8483548,,2,REG,p2,2125,,late_period,1551,EV,ev,0,0,0,tied,-79,-2,10.20,168.690,168.690,d_010_015,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,,unknown,false,goalie_in_net,takeaway,54,3,"{""previous_team_shot_play_by_play_id"":1173969,""previous_team_shot_seconds_delta"":172,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
63,1173986,1173985,2025030415,154,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,54,12,8475343,8483548,,2,REG,p2,2166,,late_period,1551,EV,ev,0,0,0,tied,-87,7,7.28,-105.945,105.945,d_005_010,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,,unknown,false,goalie_in_net,hit,54,6,"{""previous_team_shot_play_by_play_id"":1173983,""previous_team_shot_seconds_delta"":41,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
64,1173987,1173986,2025030415,157,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,54,12,8478397,8483548,,2,REG,p2,2168,,late_period,1551,EV,ev,0,0,0,tied,-91,9,9.22,-77.471,77.471,d_005_010,a_070_080,O,offensive,wrist,wrist,true,3,rebound,,unknown,false,goalie_in_net,shot-on-goal,54,2,"{""previous_team_shot_play_by_play_id"":1173986,""previous_team_shot_seconds_delta"":2,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
65,1173989,1173988,2025030415,853,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,54,12,8478397,8483548,,2,REG,p2,2187,,late_period,1551,EV,ev,0,0,0,tied,-60,39,48.60,-126.634,126.634,d_045_050,a_090_plus,O,offensive,snap,snap,false,3,not_rebound,,unknown,false,goalie_in_net,hit,12,10,"{""previous_team_shot_play_by_play_id"":1173987,""previous_team_shot_seconds_delta"":19,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
66,1173990,1173989,2025030415,855,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,54,12,8478468,8483548,,2,REG,p2,2200,,late_period,1551,EV,ev,0,0,0,tied,-29,26,65.39,-156.571,156.571,d_060_plus,a_090_plus,O,offensive,wrist,wrist,false,3,not_rebound,,unknown,false,goalie_in_net,missed-shot,54,13,"{""previous_team_shot_play_by_play_id"":1173989,""previous_team_shot_seconds_delta"":13,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
67,1173992,1173991,2025030415,856,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,12,54,8482702,8479394,,2,REG,p2,2210,,late_period,1551,EV,ev,0,0,0,tied,43,9,46.87,-11.070,11.070,d_045_050,a_010_020,O,offensive,snap,snap,false,3,not_rebound,,unknown,false,goalie_in_net,hit,54,6,"{""previous_team_shot_play_by_play_id"":1173980,""previous_team_shot_seconds_delta"":120,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
68,1173993,1173992,2025030415,870,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,54,12,8478483,8483548,,2,REG,p2,2255,,late_period,1551,EV,ev,0,0,0,tied,-82,23,24.04,-106.928,106.928,d_020_025,a_090_plus,O,offensive,snap,snap,false,3,not_rebound,,unknown,false,goalie_in_net,missed-shot,12,45,"{""previous_team_shot_play_by_play_id"":1173990,""previous_team_shot_seconds_delta"":55,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
69,1173994,1173993,2025030415,872,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,54,12,8477447,8483548,,2,REG,p2,2258,,late_period,1551,EV,ev,0,0,0,tied,-57,-30,43.86,136.848,136.848,d_040_045,a_090_plus,O,offensive,snap,snap,true,3,rebound,,unknown,false,goalie_in_net,missed-shot,54,3,"{""previous_team_shot_play_by_play_id"":1173993,""previous_team_shot_seconds_delta"":3,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
70,1173995,1173994,2025030415,874,20252026,2026-06-11,shot_attempt_facts_v1,goal,goal,true,true,true,true,12,54,8478427,8479394,,2,REG,p2,2271,,late_period,1551,EV,ev,3,1,2,leading_by_2_plus,81,15,17.00,-61.928,61.928,d_015_020,a_060_070,O,offensive,snap,snap,false,3,not_rebound,,unknown,false,goalie_in_net,missed-shot,54,13,"{""previous_team_shot_play_by_play_id"":1173992,""previous_team_shot_seconds_delta"":61,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
71,1173999,1173998,2025030415,881,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,12,54,8480762,8479394,,2,REG,p2,2292,,late_period,1551,EV,ev,0,0,0,tied,66,5,23.54,-12.265,12.265,d_020_025,a_010_020,O,offensive,tip-in,tip,false,3,not_rebound,,unknown,false,goalie_in_net,hit,54,4,"{""previous_team_shot_play_by_play_id"":1173995,""previous_team_shot_seconds_delta"":21,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
72,1174002,1174001,2025030415,888,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,12,54,8482809,8479394,,2,REG,p2,2328,,late_period,1551,EV,ev,0,0,0,tied,84,2,5.39,-21.801,21.801,d_005_010,a_020_030,O,offensive,tip-in,tip,false,3,not_rebound,,unknown,false,goalie_in_net,hit,12,18,"{""previous_team_shot_play_by_play_id"":1173999,""previous_team_shot_seconds_delta"":36,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
73,1174004,1174003,2025030415,804,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,12,54,8475791,8479394,,2,REG,p2,2335,,late_period,1551,EV,ev,0,0,0,tied,12,41,87.24,-28.034,28.034,d_060_plus,a_020_030,N,neutral,wrist,wrist,false,3,not_rebound,,unknown,false,goalie_in_net,hit,12,1,"{""previous_team_shot_play_by_play_id"":1174002,""previous_team_shot_seconds_delta"":7,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
74,1174007,1174006,2025030415,899,20252026,2026-06-11,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,12,54,8473533,,8478403,2,REG,p2,2345,,late_period,1551,EV,ev,0,0,0,tied,76,2,13.15,-8.746,8.746,d_010_015,a_000_010,D,defensive,,unknown,false,3,not_rebound,,unknown,false,goalie_in_net,faceoff,54,5,"{""previous_team_shot_play_by_play_id"":1174004,""previous_team_shot_seconds_delta"":10,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
75,1174008,1174007,2025030415,805,20252026,2026-06-11,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,12,54,8473533,,8478403,2,REG,p2,2347,,late_period,1551,EV,ev,0,0,0,tied,76,4,13.60,-17.103,17.103,d_010_015,a_010_020,D,defensive,,unknown,true,3,rebound,,unknown,false,goalie_in_net,blocked-shot,12,2,"{""previous_team_shot_play_by_play_id"":1174007,""previous_team_shot_seconds_delta"":2,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
76,1174013,1174012,2025030415,916,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,12,54,8482093,8479394,,3,REG,p3,2410,,early_period,1551,EV,ev,0,0,0,tied,-20,36,77.83,-152.447,152.447,d_060_plus,a_090_plus,N,neutral,wrist,wrist,false,3,not_rebound,,unknown,false,goalie_in_net,faceoff,12,10,"{""previous_team_shot_play_by_play_id"":1174008,""previous_team_shot_seconds_delta"":63,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
77,1174016,1174015,2025030415,921,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,54,12,8478397,8483548,,3,REG,p3,2416,,early_period,1551,EV,ev,0,0,0,tied,-98,-10,187.27,3.061,3.061,d_060_plus,a_000_010,D,defensive,wrist,wrist,false,3,not_rebound,,unknown,false,goalie_in_net,faceoff,54,3,"{""previous_team_shot_play_by_play_id"":1173994,""previous_team_shot_seconds_delta"":158,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
78,1174018,1174017,2025030415,922,20252026,2026-06-11,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,54,12,8481604,,8480817,3,REG,p3,2425,,early_period,1551,EV,ev,0,0,0,tied,66,12,25.94,-27.553,27.553,d_025_030,a_020_030,D,defensive,,unknown,false,3,not_rebound,,unknown,false,goalie_in_net,giveaway,12,2,"{""previous_team_shot_play_by_play_id"":1174016,""previous_team_shot_seconds_delta"":9,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
79,1174019,1174018,2025030415,303,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,54,12,8476925,8483548,,3,REG,p3,2427,,early_period,1551,EV,ev,0,0,0,tied,84,6,7.81,-50.194,50.194,d_005_010,a_050_060,O,offensive,bat,other,true,3,rebound,,unknown,false,goalie_in_net,blocked-shot,54,2,"{""previous_team_shot_play_by_play_id"":1174018,""previous_team_shot_seconds_delta"":2,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
80,1174022,1174021,2025030415,928,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,12,54,8482093,8479394,,3,REG,p3,2431,,early_period,1551,EV,ev,0,0,0,tied,44,41,139.18,-162.867,162.867,d_060_plus,a_090_plus,D,defensive,backhand,backhand,false,3,not_rebound,,unknown,false,goalie_in_net,faceoff,12,3,"{""previous_team_shot_play_by_play_id"":1174013,""previous_team_shot_seconds_delta"":21,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
81,1174027,1174026,2025030415,933,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,12,54,8476958,8479394,,3,REG,p3,2445,,early_period,1551,EV,ev,0,0,0,tied,-38,-30,59.17,149.534,149.534,d_055_060,a_090_plus,O,offensive,snap,snap,false,3,not_rebound,,unknown,false,goalie_in_net,faceoff,12,2,"{""previous_team_shot_play_by_play_id"":1174022,""previous_team_shot_seconds_delta"":14,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
82,1174028,1174027,2025030415,934,20252026,2026-06-11,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,12,54,8480830,,8477447,3,REG,p3,2455,,early_period,1551,EV,ev,0,0,0,tied,-88,5,5.10,-101.310,101.310,d_005_010,a_090_plus,D,defensive,,unknown,false,3,not_rebound,,unknown,false,goalie_in_net,shot-on-goal,12,10,"{""previous_team_shot_play_by_play_id"":1174027,""previous_team_shot_seconds_delta"":10,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
83,1174029,1174028,2025030415,935,20252026,2026-06-11,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,12,54,8478970,,8477447,3,REG,p3,2458,,early_period,1551,EV,ev,0,0,0,tied,-77,1,12.04,-175.236,175.236,d_010_015,a_090_plus,D,defensive,,unknown,true,3,rebound,,unknown,false,goalie_in_net,blocked-shot,12,3,"{""previous_team_shot_play_by_play_id"":1174028,""previous_team_shot_seconds_delta"":3,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
84,1174032,1174031,2025030415,945,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,54,12,8479353,8483548,,3,REG,p3,2500,,early_period,1551,EV,ev,0,0,0,tied,82,-2,7.28,15.945,15.945,d_005_010,a_010_020,O,offensive,deflected,deflection,false,3,not_rebound,,unknown,false,goalie_in_net,hit,54,2,"{""previous_team_shot_play_by_play_id"":1174019,""previous_team_shot_seconds_delta"":73,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
85,1174035,1174034,2025030415,951,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,54,12,8479639,8483548,,3,REG,p3,2503,,early_period,1551,EV,ev,0,0,0,tied,49,-39,55.87,44.275,44.275,d_055_060,a_040_050,O,offensive,wrist,wrist,true,3,rebound,,unknown,false,goalie_in_net,faceoff,54,1,"{""previous_team_shot_play_by_play_id"":1174032,""previous_team_shot_seconds_delta"":3,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
86,1174036,1174035,2025030415,952,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,12,54,8476873,8479394,,3,REG,p3,2516,,early_period,1551,EV,ev,0,0,0,tied,-90,-32,32.02,88.210,88.210,d_030_035,a_080_090,O,offensive,snap,snap,false,3,not_rebound,,unknown,false,goalie_in_net,missed-shot,54,13,"{""previous_team_shot_play_by_play_id"":1174029,""previous_team_shot_seconds_delta"":58,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
87,1174040,1174039,2025030415,980,20252026,2026-06-11,shot_attempt_facts_v1,shot-on-goal,saved_shot,true,true,true,false,12,54,8480830,8479394,,3,REG,p3,2610,,early_period,1451,PP,pp,0,0,0,tied,-71,24,30.00,-126.870,126.870,d_030_035,a_090_plus,O,offensive,snap,snap,false,3,not_rebound,,unknown,false,goalie_in_net,faceoff,12,7,"{""previous_team_shot_play_by_play_id"":1174036,""previous_team_shot_seconds_delta"":94,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
88,1174041,1174040,2025030415,806,20252026,2026-06-11,shot_attempt_facts_v1,blocked-shot,blocked_shot,true,false,false,false,12,54,8473533,,8477447,3,REG,p3,2612,,early_period,1451,PP,pp,0,0,0,tied,-81,-1,8.06,172.875,172.875,d_005_010,a_090_plus,D,defensive,,unknown,true,3,rebound,,unknown,false,goalie_in_net,shot-on-goal,12,2,"{""previous_team_shot_play_by_play_id"":1174040,""previous_team_shot_seconds_delta"":2,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
89,1174042,1174041,2025030415,981,20252026,2026-06-11,shot_attempt_facts_v1,missed-shot,missed_shot,true,true,false,false,12,54,8480830,8479394,,3,REG,p3,2640,,early_period,1451,PP,pp,0,0,0,tied,-67,-15,26.63,145.713,145.713,d_025_030,a_090_plus,O,offensive,snap,snap,false,3,not_rebound,,unknown,false,goalie_in_net,blocked-shot,12,28,"{""previous_team_shot_play_by_play_id"":1174041,""previous_team_shot_seconds_delta"":28,""source"":""shot_attempt_facts_v1""}",2026-07-27 15:03:04,2026-07-27 15:03:23,,,
