nhl_game_id,play_by_play_id,is_goal,is_sog,shot_distance,abs_shot_angle,shot_type_bucket,rebound_bucket,rush_bucket,strength_bucket,shot_side,off_wing,previous_event_type,previous_event_seconds_delta,score_state_bucket,time_bucket,period_bucket
2025020278,2254311,0,1,32.20,143.842,wrist,not_rebound,not_rush,ev,left,unknown,takeaway,9,trailing_by_1,middle_period,p3
2025020278,2254317,0,0,26.17,136.548,tip,not_rebound,not_rush,ev,right,true,giveaway,31,trailing_by_1,middle_period,p3
2025020278,2254320,0,1,10.44,163.301,tip,not_rebound,not_rush,ev,center,unknown,faceoff,29,trailing_by_1,middle_period,p3
2025020278,2254323,0,1,55.23,148.325,slap,not_rebound,rush_attempt,ev,right,true,giveaway,3,trailing_by_1,middle_period,p3
2025020278,2254332,0,1,46.87,146.310,slap,not_rebound,not_rush,ev,left,true,hit,46,trailing_by_1,late_period,p3
2025020278,2254338,0,1,26.91,131.987,snap,not_rebound,not_rush,ev,right,unknown,hit,24,trailing_by_1,final_5,p3
2025020278,2254341,0,0,22.20,125.838,wrist,not_rebound,not_rush,ev,left,false,faceoff,52,trailing_by_1,final_5,p3
2025020278,2254346,0,0,29.68,147.381,snap,not_rebound,not_rush,ev,left,true,faceoff,24,trailing_by_2_plus,final_5,p3
2025020278,2254351,0,0,10.77,111.801,wrist,not_rebound,not_rush,pp,right,true,blocked-shot,24,trailing_by_2_plus,final_5,p3
2025010101,2084308,0,1,5.83,149.036,backhand,not_rebound,not_rush,ev,center,unknown,faceoff,9,tied,early_period,p1
2025010101,2084309,0,0,37.54,138.240,snap,rebound,not_rush,ev,left,unknown,shot-on-goal,2,tied,early_period,p1
2025010101,2084310,0,1,67.42,32.276,snap,not_rebound,not_rush,ev,right,true,missed-shot,17,tied,middle_period,p1
2025010101,2084311,0,0,7.81,50.194,backhand,rebound,not_rush,ev,center,unknown,shot-on-goal,3,tied,middle_period,p1
2025010101,2084316,0,1,10.00,180.000,tip,not_rebound,rush_attempt,ev,center,unknown,giveaway,3,tied,middle_period,p1
2025020040,3058099,0,1,15.81,55.305,tip,not_rebound,not_rush,ev,left,false,shot-on-goal,8,trailing_by_1,middle_period,p1
2025020040,3058100,0,1,34.18,159.444,snap,not_rebound,not_rush,ev,left,true,shot-on-goal,29,leading_by_1,middle_period,p1
2025020040,3058101,0,1,9.06,173.660,wrist,rebound,not_rush,ev,center,unknown,shot-on-goal,3,leading_by_1,middle_period,p1
2025020040,3058105,0,0,56.08,158.009,snap,not_rebound,rush_attempt,ev,left,false,takeaway,8,leading_by_1,middle_period,p1
2025020040,3058106,0,1,14.42,146.310,wrist,not_rebound,not_rush,ev,center,unknown,missed-shot,8,leading_by_1,middle_period,p1
2025020040,3058107,0,0,6.00,90.000,wrist,rebound,not_rush,ev,center,unknown,shot-on-goal,3,leading_by_1,middle_period,p1
2025020040,3058112,0,0,60.80,143.696,slap,not_rebound,not_rush,ev,right,true,hit,20,leading_by_1,middle_period,p1
2025020040,3058113,0,1,125.00,0.000,wrist,not_rebound,not_rush,ev,center,unknown,missed-shot,4,trailing_by_1,middle_period,p1
2025020040,3058115,0,1,40.00,180.000,wrist,not_rebound,rush_attempt,ev,center,unknown,giveaway,5,leading_by_1,middle_period,p1
2025020040,3058120,0,0,33.96,103.627,wrist,not_rebound,not_rush,ev,left,false,hit,37,leading_by_1,middle_period,p1
2025020040,3058122,0,1,28.60,143.531,snap,not_rebound,rush_attempt,ev,left,false,takeaway,6,leading_by_1,middle_period,p1
2025020040,3058127,1,1,12.53,118.610,wrist,not_rebound,not_rush,ev,right,true,giveaway,10,leading_by_1,middle_period,p1
2025020040,3058130,0,0,11.05,174.806,wrist,not_rebound,not_rush,ev,center,unknown,takeaway,33,leading_by_2_plus,late_period,p1
2025020040,3058133,0,1,5.00,53.130,wrap,not_rebound,not_rush,ev,center,unknown,giveaway,48,trailing_by_2_plus,late_period,p1
2025020040,3058136,0,1,59.14,3.879,slap,not_rebound,not_rush,ev,center,unknown,faceoff,2,trailing_by_2_plus,late_period,p1
2025020040,3058141,0,0,57.45,31.477,slap,not_rebound,not_rush,ev,right,true,faceoff,1,trailing_by_2_plus,late_period,p1
2025020040,3058147,0,0,31.62,124.695,wrist,not_rebound,not_rush,ev,right,true,giveaway,34,leading_by_2_plus,late_period,p1
2025020040,3058152,0,0,64.03,38.660,wrist,not_rebound,not_rush,ev,right,true,faceoff,4,trailing_by_2_plus,late_period,p1
2025020040,3058153,0,1,71.59,151.645,wrist,not_rebound,not_rush,ev,right,true,missed-shot,10,leading_by_2_plus,late_period,p1
2025020040,3058155,0,1,45.45,50.356,wrist,not_rebound,not_rush,ev,right,false,hit,19,trailing_by_2_plus,late_period,p1
2025020040,3058169,1,1,33.11,154.983,wrist,not_rebound,not_rush,ev,right,true,hit,19,trailing_by_2_plus,early_period,p2
2025020040,3058171,0,0,54.41,17.103,wrist,not_rebound,not_rush,ev,left,false,faceoff,28,leading_by_2_plus,early_period,p2
2025020040,3058173,0,0,9.06,96.340,wrist,not_rebound,not_rush,ev,center,unknown,hit,16,leading_by_2_plus,early_period,p2
2025020040,3058175,0,1,47.38,44.145,snap,not_rebound,rush_attempt,ev,left,false,hit,5,leading_by_2_plus,early_period,p2
2025020040,3058176,0,0,13.42,153.435,tip,not_rebound,not_rush,ev,center,unknown,shot-on-goal,27,trailing_by_2_plus,early_period,p2
2025020040,3058178,0,0,28.30,147.995,wrist,rebound,rush_attempt,ev,right,false,blocked-shot,2,trailing_by_2_plus,early_period,p2
2025030311,2887180,0,0,60.14,42.979,wrist,rebound,rush_attempt,ev,left,true,blocked-shot,3,leading_by_2_plus,late_period,p1
2025030311,2887183,0,0,51.86,140.477,snap,not_rebound,not_rush,ev,right,true,hit,15,trailing_by_2_plus,late_period,p1
2025030311,2887185,0,0,7.21,56.310,wrist,not_rebound,rush_attempt,ev,center,unknown,hit,2,leading_by_2_plus,late_period,p1
2025030311,2887186,0,1,36.07,133.877,snap,not_rebound,not_rush,ev,left,false,missed-shot,9,trailing_by_2_plus,late_period,p1
2025030311,2887190,0,1,5.39,111.801,wrap,not_rebound,not_rush,ev,center,unknown,blocked-shot,13,trailing_by_2_plus,late_period,p1
2025020040,3058181,0,1,43.38,154.026,slap,not_rebound,not_rush,ev,right,true,hit,20,trailing_by_2_plus,early_period,p2
2025020040,3058182,0,1,46.53,61.783,wrist,not_rebound,not_rush,ev,left,true,shot-on-goal,17,leading_by_2_plus,early_period,p2
2025020040,3058183,0,0,7.21,56.310,backhand,rebound,not_rush,ev,center,unknown,shot-on-goal,2,leading_by_2_plus,early_period,p2
2025020040,3058184,1,1,4.12,75.964,wrist,rebound,not_rush,ev,center,unknown,missed-shot,1,leading_by_2_plus,early_period,p2
2025020040,3058186,0,1,42.54,156.448,wrist,not_rebound,not_rush,ev,left,true,faceoff,9,trailing_by_2_plus,early_period,p2
2025020040,3058188,0,0,22.47,122.276,wrist,rebound,rush_attempt,ev,left,false,blocked-shot,1,trailing_by_2_plus,early_period,p2
2025020040,3058189,0,0,29.53,151.699,tip,rebound,rush_rebound,ev,right,true,missed-shot,3,trailing_by_2_plus,early_period,p2
2025020040,3058192,0,0,11.40,74.745,wrist,not_rebound,rush_attempt,ev,left,false,takeaway,3,leading_by_2_plus,early_period,p2
2025020040,3058193,0,0,9.85,113.962,backhand,rebound,rush_rebound,ev,center,unknown,missed-shot,2,leading_by_2_plus,early_period,p2
2025020040,3058195,1,1,36.24,152.021,snap,not_rebound,not_rush,ev,right,true,hit,14,trailing_by_2_plus,early_period,p2
2025020040,3058201,0,0,23.71,117.646,wrist,not_rebound,not_rush,ev,right,true,faceoff,10,trailing_by_2_plus,middle_period,p2
2025020040,3058205,0,0,37.01,141.582,slap,not_rebound,not_rush,pp,right,false,faceoff,7,trailing_by_2_plus,middle_period,p2
2025020040,3058206,0,1,74.09,148.241,wrist,not_rebound,not_rush,pp,left,true,missed-shot,9,trailing_by_2_plus,middle_period,p2
2025020040,3058211,0,0,27.78,149.744,snap,not_rebound,rush_attempt,pp,right,true,giveaway,6,trailing_by_2_plus,middle_period,p2
2025020040,3058217,0,0,38.83,78.111,wrist,not_rebound,not_rush,ev,right,true,hit,9,leading_by_2_plus,middle_period,p2
2025020040,3058225,0,1,42.20,143.673,wrist,not_rebound,not_rush,ev,left,true,faceoff,9,trailing_by_2_plus,middle_period,p2
2025020040,3058233,1,1,35.81,144.090,wrist,not_rebound,not_rush,ev,right,false,faceoff,2,trailing_by_2_plus,middle_period,p2
2025020040,3058242,0,1,21.38,79.216,wrist,not_rebound,not_rush,ev,left,true,blocked-shot,40,leading_by_1,late_period,p2
2025020040,3058243,0,1,7.07,8.130,wrist,rebound,not_rush,ev,center,unknown,shot-on-goal,1,leading_by_1,late_period,p2
2025020040,3058248,0,1,48.26,174.053,slap,not_rebound,not_rush,pp,center,unknown,faceoff,2,trailing_by_1,late_period,p2
2025020040,3058249,0,1,31.14,42.397,wrist,not_rebound,not_rush,pk,right,true,shot-on-goal,22,leading_by_1,late_period,p2
2025020040,3058250,0,1,37.74,32.005,wrist,not_rebound,not_rush,pk,right,true,shot-on-goal,24,leading_by_1,late_period,p2
2025020040,3058251,0,1,26.83,116.565,wrist,not_rebound,not_rush,pp,right,false,shot-on-goal,25,trailing_by_1,late_period,p2
2025020040,3058252,0,0,28.79,159.677,wrist,not_rebound,not_rush,pp,right,true,shot-on-goal,9,trailing_by_1,late_period,p2
2025020040,3058254,0,1,43.84,135.000,snap,not_rebound,rush_attempt,ev,right,true,hit,7,trailing_by_1,late_period,p2
2025020040,3058261,0,1,26.91,48.013,wrist,not_rebound,not_rush,ev,right,true,hit,12,leading_by_1,late_period,p2
2025020040,3058265,0,1,149.09,173.066,wrist,not_rebound,not_rush,ev,left,true,giveaway,7,trailing_by_1,late_period,p2
2025020040,3058267,0,1,57.28,135.707,wrist,not_rebound,not_rush,ev,right,true,hit,3,trailing_by_1,late_period,p2
2025020040,3058282,0,1,25.00,0.000,wrist,not_rebound,rush_attempt,ev,center,unknown,giveaway,1,trailing_by_1,early_period,p3
2025020040,3058286,0,0,63.91,159.864,slap,not_rebound,not_rush,ev,left,true,giveaway,12,leading_by_1,early_period,p3
2025020040,3058289,0,0,52.35,46.548,wrist,not_rebound,not_rush,ev,right,true,faceoff,29,trailing_by_1,early_period,p3
2025020040,3058292,0,0,68.24,34.854,snap,not_rebound,not_rush,ev,right,true,faceoff,6,trailing_by_1,early_period,p3
2025020040,3058293,0,1,18.87,57.995,snap,rebound,not_rush,ev,left,false,missed-shot,2,trailing_by_1,early_period,p3
2025020040,3058296,0,1,58.82,35.311,snap,not_rebound,not_rush,ev,left,false,faceoff,4,trailing_by_1,early_period,p3
2025020040,3058299,0,0,5.39,111.801,wrap,not_rebound,not_rush,ev,center,unknown,blocked-shot,13,leading_by_1,early_period,p3
2025020040,3058312,0,0,30.15,174.289,wrist,not_rebound,rush_attempt,ev,center,unknown,hit,5,leading_by_1,early_period,p3
2025020040,3058319,0,1,8.00,0.000,tip,not_rebound,not_rush,pp,center,unknown,faceoff,13,trailing_by_1,early_period,p3
2025020040,3058324,0,1,5.00,53.130,backhand,not_rebound,rush_attempt,pp,center,unknown,hit,4,trailing_by_1,middle_period,p3
2025020040,3058327,0,0,41.18,29.055,wrist,not_rebound,not_rush,pp,left,false,faceoff,5,trailing_by_1,middle_period,p3
2025020040,3058328,0,0,41.04,43.025,slap,not_rebound,not_rush,pp,right,false,missed-shot,12,trailing_by_1,middle_period,p3
2025020040,3058331,0,0,61.06,148.392,wrist,not_rebound,not_rush,ev,left,true,hit,11,leading_by_1,middle_period,p3
2025020040,3058332,0,0,60.00,36.870,wrist,not_rebound,not_rush,ev,right,true,missed-shot,15,trailing_by_1,middle_period,p3
2025020040,3058340,0,1,47.00,180.000,wrist,not_rebound,not_rush,pp,center,unknown,faceoff,7,leading_by_1,middle_period,p3
2025020040,3058342,0,1,17.03,130.236,snap,not_rebound,not_rush,pp,left,true,hit,34,leading_by_1,middle_period,p3
2025020040,3058344,0,1,61.03,145.008,wrist,not_rebound,not_rush,ev,left,false,hit,12,leading_by_1,middle_period,p3
2025020040,3058349,0,1,80.81,12.144,tip,not_rebound,not_rush,ev,right,false,giveaway,9,trailing_by_1,middle_period,p3
2025020040,3058352,0,0,13.60,162.897,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,21,leading_by_1,middle_period,p3
2025020040,3058356,0,1,60.21,147.894,snap,not_rebound,not_rush,ev,right,true,giveaway,13,leading_by_1,late_period,p3
2025020040,3058363,0,1,63.25,161.565,slap,not_rebound,not_rush,ev,right,true,hit,22,leading_by_1,late_period,p3
2025020040,3058369,0,1,46.27,6.203,wrist,not_rebound,not_rush,ev,center,unknown,hit,14,trailing_by_1,final_5,p3
2025020040,3058372,0,1,54.42,20.433,wrist,rebound,not_rush,ev,left,true,faceoff,1,trailing_by_1,final_5,p3
2025020040,3058384,0,1,61.85,22.834,wrist,not_rebound,not_rush,ev,right,true,takeaway,35,trailing_by_1,final_5,p3
2025020040,3058387,0,0,34.66,46.169,slap,not_rebound,not_rush,ev,right,false,faceoff,6,trailing_by_1,final_5,p3
2025020040,3058390,0,0,101.12,2.834,slap,not_rebound,not_rush,ev,center,unknown,hit,8,trailing_by_1,final_5,p3
2025020040,3058393,0,0,9.85,23.962,tip,not_rebound,not_rush,ev,center,unknown,blocked-shot,11,trailing_by_1,final_5,p3
2025020040,3058398,0,1,37.34,69.624,wrist,not_rebound,not_rush,ev,left,true,hit,12,trailing_by_1,final_5,p3
2025021312,3567936,0,1,48.05,167.989,wrist,not_rebound,not_rush,ev,right,true,giveaway,32,tied,early_period,p1
2025021312,3567950,0,1,38.59,148.782,slap,not_rebound,not_rush,ev,right,true,hit,18,tied,early_period,p1
2025021312,3567982,0,0,20.12,153.435,tip,not_rebound,rush_attempt,ev,center,unknown,giveaway,1,tied,early_period,p1
2025021312,3567989,0,1,56.09,168.690,wrist,not_rebound,not_rush,ev,left,unknown,missed-shot,6,tied,early_period,p1
2025021312,3568145,0,1,61.81,9.310,slap,not_rebound,not_rush,ev,left,true,blocked-shot,64,tied,middle_period,p1
2025030311,2887293,0,0,36.62,34.992,slap,rebound,rush_rebound,ev,right,true,missed-shot,3,trailing_by_2_plus,middle_period,p2
2025020525,3482907,0,1,20.88,106.699,wrist,rebound,not_rush,ev,right,true,shot-on-goal,3,tied,early_period,p1
2025020525,3482913,0,1,28.84,146.310,backhand,not_rebound,rush_attempt,ev,left,false,takeaway,7,tied,early_period,p1
2025020525,3482914,0,0,20.25,110.225,wrist,rebound,rush_rebound,ev,right,true,shot-on-goal,1,tied,early_period,p1
2025020525,3482915,0,0,63.06,165.303,wrist,not_rebound,not_rush,ev,right,true,missed-shot,19,tied,early_period,p1
2025020525,3482918,0,1,27.46,123.111,snap,not_rebound,not_rush,ev,left,false,faceoff,4,tied,early_period,p1
2025020525,3482923,0,1,89.47,154.867,wrist,not_rebound,not_rush,ev,right,true,faceoff,48,tied,early_period,p1
2025020525,3482932,1,1,24.19,29.745,wrist,not_rebound,not_rush,ev,right,true,blocked-shot,11,tied,middle_period,p1
2025020525,3482938,0,0,61.98,17.850,slap,not_rebound,rush_attempt,ev,right,true,giveaway,4,leading_by_1,middle_period,p1
2025020525,3482942,0,0,67.96,147.011,wrist,not_rebound,rush_attempt,ev,left,true,giveaway,6,trailing_by_1,middle_period,p1
2025020525,3482954,0,1,4.24,45.000,snap,not_rebound,not_rush,ev,center,unknown,faceoff,12,leading_by_1,middle_period,p1
2025020525,3483001,0,1,61.72,26.980,snap,not_rebound,not_rush,ev,left,false,giveaway,25,leading_by_1,late_period,p1
2025020525,3483012,0,0,32.02,38.660,wrist,not_rebound,not_rush,ev,right,true,blocked-shot,11,leading_by_1,late_period,p1
2025020525,3483013,0,1,56.64,137.862,wrist,not_rebound,not_rush,ev,left,true,missed-shot,16,trailing_by_1,late_period,p1
2025020525,3483022,0,1,42.72,16.314,wrist,not_rebound,not_rush,ev,left,true,blocked-shot,11,leading_by_1,late_period,p1
2025020525,3483030,0,0,24.52,78.232,wrist,not_rebound,not_rush,ev,right,unknown,faceoff,22,leading_by_1,late_period,p1
2025020525,3483035,0,1,57.01,142.125,snap,not_rebound,not_rush,ev,left,false,hit,6,trailing_by_1,late_period,p1
2025020525,3483048,0,1,17.03,139.764,wrist,not_rebound,not_rush,ev,left,false,faceoff,1,trailing_by_1,late_period,p1
2025020525,3483063,0,1,26.57,109.799,wrist,not_rebound,not_rush,pp,left,false,giveaway,22,trailing_by_1,late_period,p1
2025020525,3483080,0,1,58.46,12.848,snap,not_rebound,not_rush,pp,left,true,faceoff,10,trailing_by_1,early_period,p2
2025020525,3483104,0,0,45.40,172.405,wrist,not_rebound,rush_attempt,ev,center,unknown,blocked-shot,6,leading_by_1,early_period,p2
2025020525,3483107,0,0,22.09,95.194,wrist,rebound,rush_rebound,ev,left,true,missed-shot,2,leading_by_1,early_period,p2
2025020525,3483119,0,0,30.27,7.595,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,7,trailing_by_1,early_period,p2
2025020525,3483127,1,1,15.30,11.310,snap,not_rebound,not_rush,ev,center,unknown,hit,11,trailing_by_1,early_period,p2
2025020525,3483133,1,1,34.89,152.700,wrist,not_rebound,not_rush,ev,left,false,faceoff,24,tied,early_period,p2
2025020525,3483145,0,1,15.81,145.305,tip,not_rebound,not_rush,ev,center,unknown,faceoff,11,leading_by_1,early_period,p2
2025020525,3483148,1,1,9.22,139.399,backhand,rebound,not_rush,ev,center,unknown,shot-on-goal,2,leading_by_1,early_period,p2
2025020525,3483208,0,1,40.46,129.987,wrist,not_rebound,rush_attempt,ev,right,true,giveaway,7,leading_by_1,early_period,p2
2025020525,3483219,0,1,13.45,138.013,other,not_rebound,not_rush,ev,center,unknown,hit,14,leading_by_1,middle_period,p2
2025020525,3483230,0,1,26.40,24.624,snap,not_rebound,not_rush,pp,left,false,faceoff,25,trailing_by_1,middle_period,p2
2025020525,3483250,0,1,60.41,19.335,slap,not_rebound,not_rush,pp,left,false,hit,30,trailing_by_1,middle_period,p2
2025020525,3483253,0,1,18.36,60.642,wrist,not_rebound,not_rush,ev,right,true,shot-on-goal,14,trailing_by_1,middle_period,p2
2025020525,3483291,0,1,26.93,148.671,wrist,not_rebound,not_rush,ev,right,true,faceoff,1,leading_by_1,middle_period,p2
2025020525,3483307,0,1,187.02,0.919,snap,not_rebound,not_rush,ev,center,unknown,hit,6,trailing_by_1,middle_period,p2
2025020525,3483335,0,0,55.87,45.725,wrist,not_rebound,not_rush,ev,right,true,hit,14,trailing_by_1,late_period,p2
2025020525,3483371,0,1,46.96,153.435,wrist,not_rebound,not_rush,pk,left,false,blocked-shot,24,leading_by_1,late_period,p2
2025020525,3483376,0,1,6.00,0.000,wrist,not_rebound,not_rush,pp,center,unknown,shot-on-goal,63,trailing_by_1,late_period,p2
2025020525,3483385,0,0,69.43,11.634,wrist,not_rebound,not_rush,ev,right,true,hit,20,trailing_by_1,late_period,p2
2025020525,3483408,0,1,10.82,33.690,snap,not_rebound,not_rush,ev,center,unknown,faceoff,8,leading_by_1,early_period,p3
2025020525,3483418,0,0,17.00,180.000,tip,not_rebound,not_rush,pp,center,unknown,faceoff,53,trailing_by_1,early_period,p3
2025020525,3483420,0,0,54.08,160.560,wrist,not_rebound,not_rush,ev,right,true,missed-shot,67,trailing_by_1,early_period,p3
2025020525,3483429,0,0,12.17,170.538,tip,not_rebound,not_rush,ev,center,unknown,giveaway,37,trailing_by_1,early_period,p3
2025020525,3483438,0,1,17.20,144.462,wrist,rebound,rush_attempt,ev,right,true,blocked-shot,1,trailing_by_1,early_period,p3
2025020525,3483449,0,1,33.62,22.751,slap,not_rebound,not_rush,pp,right,true,faceoff,67,leading_by_1,early_period,p3
2025020525,3483454,0,1,36.72,150.642,snap,not_rebound,not_rush,pk,right,false,blocked-shot,27,trailing_by_1,early_period,p3
2025020525,3483465,0,1,11.40,164.745,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,5,trailing_by_1,middle_period,p3
2025020525,3483475,0,0,44.28,25.408,wrist,not_rebound,not_rush,ev,right,true,faceoff,16,leading_by_1,middle_period,p3
2025020525,3483480,0,1,31.02,88.152,wrist,not_rebound,not_rush,ev,right,true,hit,11,trailing_by_1,middle_period,p3
2025020525,3483501,0,0,11.70,109.983,wrist,not_rebound,rush_attempt,ev,right,false,blocked-shot,5,trailing_by_1,middle_period,p3
2025020525,3483509,0,1,21.38,169.216,tip,not_rebound,not_rush,ev,center,unknown,faceoff,11,trailing_by_1,middle_period,p3
2025020525,3483527,0,0,39.81,25.278,slap,not_rebound,not_rush,pp,left,false,blocked-shot,56,leading_by_1,middle_period,p3
2025020525,3483537,0,1,42.20,13.707,wrist,not_rebound,not_rush,pp,left,false,faceoff,18,leading_by_1,middle_period,p3
2025020698,2437052,0,1,30.41,152.592,snap,not_rebound,not_rush,ev,right,true,faceoff,76,tied,early_period,p1
2025020698,2437063,0,1,41.77,47.911,wrist,not_rebound,not_rush,ev,left,false,blocked-shot,17,tied,early_period,p1
2025020525,3483540,0,1,59.24,21.801,wrist,not_rebound,not_rush,pp,left,false,shot-on-goal,24,leading_by_1,middle_period,p3
2025020525,3483551,0,1,16.28,47.490,slap,not_rebound,not_rush,ev,right,true,hit,21,leading_by_1,late_period,p3
2025020525,3483569,0,1,46.39,172.569,snap,not_rebound,not_rush,ev,center,unknown,blocked-shot,30,trailing_by_1,final_5,p3
2025020525,3483584,0,1,26.17,43.452,snap,not_rebound,not_rush,ev,right,true,blocked-shot,33,leading_by_1,final_5,p3
2025020525,3483594,1,1,20.40,78.690,wrist,not_rebound,rush_attempt,ev,right,true,giveaway,8,trailing_by_1,final_5,p3
2025020525,3483600,0,1,17.03,176.634,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,11,tied,final_5,p3
2025020404,2297988,0,0,8.06,172.875,tip,not_rebound,not_rush,ev,center,unknown,faceoff,11,tied,early_period,p1
